"","Lat","Long","Site","Type","Date","Jour","Mois","An","Transect","Repetition","Depart_h","Arrive_h","Obs_h","Nom_sientifique","Genus","Spp","Nom_vernaculari","N_ind","N_juv","N_ad","N_m","N_f","Elevation_obs","Angle","Dis","Hauteur","Comportement","Plante","Support","Commentaire","Photo_ID"
"585","-14.52369",49.43021,"Ambodivoara","Nocturnal",2022-07-05,5,7,2022,"4",3,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","3",NA,NA,NA,NA,1116,90,10,NA,"R̩pos",NA,NA,"",NA
"586","-14.52498",49.42884,"Ambodivoara","Nocturnal",2022-07-05,5,7,2022,"4",3,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1169,90,5,NA,"R̩pos",NA,NA,"",NA
"587","-14.5263",49.42793,"Ambodivoara","Nocturnal",2022-07-05,5,7,2022,"4",3,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1197,0,0,NA,"D̩placement",NA,NA,"",NA
"588","-14.52628",49.42798,"Ambodivoara","Nocturnal",2022-07-05,5,7,2022,"4",3,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1203,141,18,NA,"R̩pos",NA,NA,"",NA
"589","-14.52722",49.42787,"Ambodivoara","Nocturnal",2022-07-05,5,7,2022,"4",3,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1238,0,0,NA,"R̩pos",NA,NA,"",NA
"590","-14.52738",49.42781,"Ambodivoara","Nocturnal",2022-07-05,5,7,2022,"4",3,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1234,90,5,NA,"D̩placement",NA,NA,"",NA
"591","-14.52759",49.42695,"Ambodivoara","Nocturnal",2022-07-05,5,7,2022,"4",3,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1279,152,3,NA,"R̩pos",NA,NA,"",NA
"592","-14.5184",49.42973,"Ambodivoara","Nocturnal",2022-07-06,6,7,2022,"1",7,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1114,90,10,NA,"R̩pos",NA,NA,"",NA
"593","-14.51803",49.42971,"Ambodivoara","Nocturnal",2022-07-06,6,7,2022,"1",7,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,1129,90,30,NA,"D̩placement",NA,NA,"",NA
"594","-14.51764",49.43003,"Ambodivoara","Nocturnal",2022-07-06,6,7,2022,"1",7,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1153,172,20,NA,"D̩placemnt",NA,NA,"",NA
"595","-14.51744",49.43,"Ambodivoara","Nocturnal",2022-07-06,6,7,2022,"1",7,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1176,90,5,NA,"R̩pos",NA,NA,"",NA
"596","-14.51733",49.42994,"Ambodivoara","Nocturnal",2022-07-06,6,7,2022,"1",7,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1153,100,7,NA,"R̩pos",NA,NA,"",NA
"597","-14.51643",49.43018,"Ambodivoara","Nocturnal",2022-07-06,6,7,2022,"1",7,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1202,221,4,NA,"D̩placement",NA,NA,"",NA
"598","-14.51628",49.43014,"Ambodivoara","Nocturnal",2022-07-06,6,7,2022,"1",7,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","2",NA,NA,NA,NA,1213,350,20,NA,"R̩pos",NA,NA,"",NA
"599","-14.51569",49.42991,"Ambodivoara","Nocturnal",2022-07-06,6,7,2022,"1",7,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1227,0,0,NA,"D̩placement",NA,NA,"",NA
"600","-14.51551",49.42983,"Ambodivoara","Nocturnal",2022-07-06,6,7,2022,"1",7,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1238,96,1,NA,"D̩placement rapide",NA,NA,"",NA
"601","-14.51426",49.43,"Ambodivoara","Nocturnal",2022-07-06,6,7,2022,"1",7,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1287,252,2,NA,"R̩pos",NA,NA,"",NA
"602","-14.5133",49.43025,"Ambodivoara","Nocturnal",2022-07-06,6,7,2022,"1",7,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,1325,0,0,NA,"R̩pos",NA,NA,"",NA
"603","-14.51748",49.43291,"Ambodivoara","Nocturnal",2022-07-07,7,7,2022,"2",9,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,1191,90,25,NA,"R̩pos",NA,NA,"",NA
"604","-14.51872",49.43373,"Ambodivoara","Nocturnal",2022-07-07,7,7,2022,"2",9,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1119,90,8,NA,"R̩pos",NA,NA,"",NA
"605","-14.52764",49.42691,"Ambodivoara","Nocturnal",2022-07-08,8,7,2022,"4",4,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","2",NA,NA,NA,NA,1274,45,10,NA,"D̩placement",NA,NA,"",NA
"606","-14.51991",49.42332,"Ambodivoara","Nocturnal",2022-07-09,9,7,2022,"3",7,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1253,90,8,NA,"R̩pos",NA,NA,"",NA
"607","-14.51994",49.42441,"Ambodivoara","Nocturnal",2022-07-09,9,7,2022,"3",7,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1246,0,0,NA,"R̩pos",NA,NA,"",NA
"608","-14.51928",49.42465,"Ambodivoara","Nocturnal",2022-07-09,9,7,2022,"3",7,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1247,0,0,NA,"R̩pos",NA,NA,"",NA
"609","-14.52034",49.42678,"Ambodivoara","Nocturnal",2022-07-09,9,7,2022,"3",7,"0","0","0","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,1197,270,9,NA,"R̩pos",NA,NA,"",NA
"610","-14.52119",49.42832,"Ambodivoara","Nocturnal",2022-07-09,9,7,2022,"3",7,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","2",NA,NA,NA,NA,1140,290,25,NA,"R̩pos",NA,NA,"",NA
"611","-14.52133",49.42944,"Ambodivoara","Nocturnal",2022-07-09,9,7,2022,"3",7,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","2",NA,NA,NA,NA,1100,90,18,NA,"R̩pos",NA,NA,"",NA
"612","-14.51456",49.42976,"Ambodivoara","Nocturnal",2022-07-11,11,7,2022,"1",8,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1286,70,5,NA,"R̩pos",NA,NA,"",NA
"613","-14.51288",49.43024,"Ambodivoara","Nocturnal",2022-07-11,11,7,2022,"1",8,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","3",NA,NA,NA,NA,1324,320,25,NA,"R̩pos",NA,NA,"",NA
"614","-14.52056",49.43351,"Ambodivoara","Nocturnal",2022-07-12,12,7,2022,"2",10,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1072,50,15,NA,"R̩pos",NA,NA,"",NA
"615","-14.51956",49.42419,"Ambodivoara","Nocturnal",2022-07-13,13,7,2022,"3",8,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1243,70,10,NA,"R̩pos",NA,NA,"",NA
"616","-14.52098",49.42762,"Ambodivoara","Nocturnal",2022-07-13,13,7,2022,"3",8,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1168,310,8,NA,"D̩placement",NA,NA,"",NA
"617","-14.52272",49.43065,"Ambodivoara","Nocturnal",2022-07-14,14,7,2022,"4",5,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","2",NA,NA,NA,NA,1077,0,0,NA,"R̩pos",NA,NA,"",NA
"618","-14.52492",49.42894,"Ambodivoara","Nocturnal",2022-07-14,14,7,2022,"4",5,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1157,330,4,NA," D̩placement",NA,NA,"",NA
"619","-14.51814",49.4297,"Ambodivoara","Nocturnal",2022-07-15,15,7,2022,"1",9,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1128,90,15,NA," D̩placement",NA,NA,"",NA
"620","-14.5187",49.43378,"Ambodivoara","Nocturnal",2022-07-16,16,7,2022,"2",11,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1121,90,4,NA,"D̩placement",NA,NA,"",NA
"621","-14.52048",49.43312,"Ambodivoara","Nocturnal",2022-07-16,16,7,2022,"2",11,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1020,0,0,NA,"D̩placement",NA,NA,"",NA
"622","-14.52124",49.4287,"Ambodivoara","Nocturnal",2022-07-18,18,7,2022,"3",9,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1133,4,5,NA,"R̩pos",NA,NA,"",NA
"623","-14.52124",49.42974,"Ambodivoara","Nocturnal",2022-07-18,18,7,2022,"3",9,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1102,70,16,NA,"D̩placement",NA,NA,"",NA
"624","0",0,"Ambodivoara","Nocturnal",2022-07-20,20,7,2022,"4",6,"0","0",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"625","0",0,"Ambodivoara","Nocturnal",2022-07-21,21,7,2022,"1",10,"0","0",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"626","-14.51968",49.43431,"Ambodivoara","Nocturnal",2022-07-22,22,7,2022,"2",12,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1092,10,4,NA,"D̩placement",NA,NA,"",NA
"627","-14.51724",49.43783,"Ambodivoara","Nocturnal",2022-07-22,22,7,2022,"2",12,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","2",NA,NA,NA,NA,1193,90,5,NA,"R̩pos",NA,NA,"",NA
"628","-14.51517",49.43791,"Ambodivoara","Nocturnal",2022-07-22,22,7,2022,"2",12,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1306,90,2,NA,"R̩pos",NA,NA,"",NA
"629","-14.52769",49.42686,"Ambodivoara","Nocturnal",2022-07-26,26,7,2022,"4",7,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1273,0,0,NA,"R̩pos",NA,NA,"",NA
"630","-14.52662",49.4279,"Ambodivoara","Nocturnal",2022-07-26,26,7,2022,"4",7,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1215,0,0,NA,"D̩placement",NA,NA,"",NA
"631","-14.52518",49.42871,"Ambodivoara","Nocturnal",2022-07-26,26,7,2022,"4",7,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1168,70,10,NA,"D̩placement",NA,NA,"",NA
"632","-14.52504",49.42882,"Ambodivoara","Nocturnal",2022-07-26,26,7,2022,"4",7,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,1156,76,10,NA,"R̩pos",NA,NA,"",NA
"633","-14.51842",49.42978,"Ambodivoara","Nocturnal",2022-07-27,27,7,2022,"1",11,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1129,82,3,NA,"R̩pos",NA,NA,"",NA
"634","-14.51803",49.42974,"Ambodivoara","Nocturnal",2022-07-27,27,7,2022,"1",11,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","2",NA,NA,NA,NA,1109,90,15,NA,"R̩pos",NA,NA,"",NA
"635","-14.51768",49.43005,"Ambodivoara","Nocturnal",2022-07-27,27,7,2022,"1",11,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,1159,220,4,NA,"R̩pos",NA,NA,"",NA
"636","-14.51705",49.43013,"Ambodivoara","Nocturnal",2022-07-27,27,7,2022,"1",11,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1167,40,8,NA,"R̩pos",NA,NA,"",NA
"637","-14.5167",49.43025,"Ambodivoara","Nocturnal",2022-07-27,27,7,2022,"1",11,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1204,90,10,NA,"R̩pos",NA,NA,"",NA
"638","-14.51486",49.42968,"Ambodivoara","Nocturnal",2022-07-27,27,7,2022,"1",11,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1274,0,0,NA,"R̩pos",NA,NA,"",NA
"639","-14.51559",49.42985,"Ambodivoara","Nocturnal",2022-07-27,27,7,2022,"1",11,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1240,NA,NA,NA,"R̩pos (HT)",NA,NA,"",NA
"640","-14.52045",49.43337,"Ambodivoara","Nocturnal",2022-07-28,28,7,2022,"2",13,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1038,102,5,NA,"D̩placement",NA,NA,"",NA
"641","-14.52038",49.43358,"Ambodivoara","Nocturnal",2022-07-28,28,7,2022,"2",13,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1053,140,5,NA,"R̩pos",NA,NA,"",NA
"642","-14.51927",49.4342,"Ambodivoara","Nocturnal",2022-07-28,28,7,2022,"2",13,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,1081,330,3,NA,"R̩pos",NA,NA,"",NA
"643","-14.51788",49.43297,"Ambodivoara","Nocturnal",2022-07-28,28,7,2022,"2",13,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","2",NA,NA,NA,NA,1171,90,10,NA,"D̩placement",NA,NA,"",NA
"644","-14.51658",49.43283,"Ambodivoara","Nocturnal",2022-07-28,28,7,2022,"2",13,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1230,90,10,NA,"R̩pos",NA,NA,"",NA
"645","-14.51613",49.43293,"Ambodivoara","Nocturnal",2022-07-28,28,7,2022,"2",13,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1252,280,15,NA,"R̩pos",NA,NA,"",NA
"646","-14.51509",49.43293,"Ambodivoara","Nocturnal",2022-07-28,28,7,2022,"2",13,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1308,0,0,NA,"R̩pos",NA,NA,"",NA
"647","-14.52281",49.43064,"Ambodivoara","Nocturnal",2022-07-30,30,7,2022,"4",8,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","2",NA,NA,NA,NA,1075,0,0,NA,"R̩pos",NA,NA,"",NA
"648","-14.52351",49.4303,"Ambodivoara","Nocturnal",2022-07-30,30,7,2022,"4",8,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1110,90,0,NA,"R̩pos",NA,NA,"",NA
"649","-14.52378",49.43021,"Ambodivoara","Nocturnal",2022-07-30,30,7,2022,"4",8,"0","0","0","Propithecus_candidus","Propithecus","candidus","Simpona","2",NA,NA,NA,NA,1114,90,10,NA,"R̩pos (HT)",NA,NA,"",NA
"650","-14.52469",49.42916,"Ambodivoara","Nocturnal",2022-07-30,30,7,2022,"4",8,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,1149,240,5,NA,"R̩pos",NA,NA,"",NA
"651","-14.52623",49.42802,"Ambodivoara","Nocturnal",2022-08-02,2,8,2022,"4",9,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1210,90,10,NA,"R̩pos",NA,NA,"",NA
"652","-14.51293",49.43033,"Ambodivoara","Nocturnal",2022-08-03,3,8,2022,"1",12,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,1331,0,0,NA,"R̩pos",NA,NA,"",NA
"653","-14.51434",49.42994,"Ambodivoara","Nocturnal",2022-08-03,3,8,2022,"1",12,"0","0","0","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1280,0,0,NA,"D̩placement",NA,NA,"",NA
"654","-14.51629",49.43013,"Ambodivoara","Nocturnal",2022-08-03,3,8,2022,"1",12,"0","0","0","Propithecus_candidus","Propithecus","candidus","Simpona",NA,NA,NA,NA,1,1217,280,8,NA,"R̩pos (HT)",NA,NA,"",NA
"655","-14.51824",49.42978,"Ambodivoara","Nocturnal",2022-08-03,3,8,2022,"1",12,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,1118,320,4,NA,"R̩pos",NA,NA,"",NA
"656","-14.5185",49.42963,"Ambodivoara","Nocturnal",2022-08-03,3,8,2022,"1",12,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,1116,270,7,NA,"R̩pos",NA,NA,"",NA
"657","0",0,"Ambodivoara","Nocturnal",2022-08-04,4,8,2022,"2",14,"0","0",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,"",NA,NA,"",NA
"658","-14.52149",49.42906,"Ambodivoara","Nocturnal",2022-08-05,5,8,2022,"3",10,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika",NA,NA,NA,NA,1,1132,310,3,NA,"R̩pos",NA,NA,"",NA
"659","-14.51933",49.42592,"Ambodivoara","Nocturnal",2022-08-05,5,8,2022,"3",10,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1227,0,0,NA,"R̩pos",NA,NA,"",NA
"660","-14.51996",49.42339,"Ambodivoara","Nocturnal",2022-08-05,5,8,2022,"3",10,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika",NA,NA,NA,NA,1,1252,0,0,NA,"R̩pos (HT)",NA,NA,"",NA
"661","0",0,"Ambodivoara","Nocturnal",2022-08-06,6,8,2022,"4",10,"0","0",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,"",NA,NA,"",NA
"662","-14.5234",49.43033,"Ambodivoara","Nocturnal",2022-08-08,8,8,2022,"4",11,"0","0","0","Eulemur_rubriventer","Eulemur","rubriventer","Tongona",NA,NA,NA,1,1,1111,0,0,NA,"R̩pos (HT)",NA,NA,"",NA
"663","-14.52408",49.43013,"Ambodivoara","Nocturnal",2022-08-08,8,8,2022,"4",11,"0","0","0","Propithecus_candidus","Propithecus","candidus","Simpona","1",NA,NA,NA,NA,1126,90,20,NA,"R̩pos (HT)",NA,NA,"",NA
"664","-14.5237",49.4302,"Ambodivoara","Nocturnal",2022-08-08,8,8,2022,"4",11,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1117,30,4,NA,"R̩pos",NA,NA,"",NA
"665","-14.51733",49.43298,"Ambodivoara","Nocturnal",2022-08-09,9,8,2022,"2",15,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1200,69,14,NA,"R̩pos",NA,NA,"",NA
"666","-14.51932",49.43422,"Ambodivoara","Nocturnal",2022-08-09,9,8,2022,"2",15,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1076,40,10,NA,"R̩pos",NA,NA,"",NA
"667","-14.52037",49.43392,"Ambodivoara","Nocturnal",2022-08-09,9,8,2022,"2",15,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1071,0,0,NA,"R̩pos",NA,NA,"",NA
"668","-14.5205",49.43343,"Ambodivoara","Nocturnal",2022-08-09,9,8,2022,"2",15,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1038,0,0,NA,"R̩pos",NA,NA,"",NA
"669","0",0,"Ambodivoara","Nocturnal",2022-08-10,10,8,2022,"1",13,"0","0",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,"",NA,NA,"",NA
"670","-14.52397",49.43026,"Ambodivoara","Nocturnal",2022-08-11,11,8,2022,"4",12,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,1126,90,1,NA,"R̩pos",NA,NA,"",NA
"671","-14.52412",49.43014,"Ambodivoara","Nocturnal",2022-08-11,11,8,2022,"4",12,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1119,40,8,NA,"R̩pos",NA,NA,"",NA
"672","-14.52428",49.42988,"Ambodivoara","Nocturnal",2022-08-11,11,8,2022,"4",12,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1131,90,16,NA,"R̩pos",NA,NA,"",NA
"673","-14.52552",49.42864,"Ambodivoara","Nocturnal",2022-08-11,11,8,2022,"4",12,"0","0","0","Avahi_laniger","Avahi","laniger","Fotsife",NA,NA,NA,NA,1,1189,90,12,NA,"R̩pos",NA,NA,"",NA
"674","-14.52578",49.42817,"Ambodivoara","Nocturnal",2022-08-11,11,8,2022,"4",12,"0","0","0","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1187,90,14,NA,"R̩pos",NA,NA,"",NA
"675","-14.52678",49.42798,"Ambodivoara","Nocturnal",2022-08-11,11,8,2022,"4",12,"0","0","0","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,NA,NA,NA,1230,0,0,NA,"D̩placement",NA,NA,"",NA
"676","-14.52512",49.42876,"Ambodivoara","Nocturnal",2022-08-11,11,8,2022,"4",12,"0","0","0","Eulemur_albifrons","Eulemur","albifrons","Akomba Fotsy Loha","4",NA,NA,NA,NA,1173,NA,NA,NA,"D̩placement (HT)",NA,NA,"",NA
"677",NA,NA,"AmbodivohitraKobahina","Diurnal",2022-11-04,4,11,2022,"1",1,"11H 42M 00S","11H 20M 00S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",NA,NA,"AmbodivohitraKobahina","Diurnal",2022-11-04,4,11,2022,"2",1,"9H 40M 00S","10H 35M 00S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","-14.481897",49.528548,"AmbodivohitraKobahina","Nocturnal",2022-11-04,4,11,2022,"1",1,"18H 16M 00S","19H 38M 00S","18H 22M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1001,310,5,NA,"Repos",NA,NA,NA,NA
"680","-14.48027",49.526921,"AmbodivohitraKobahina","Nocturnal",2022-11-04,4,11,2022,"1",1,"18H 16M 00S","19H 38M 00S","18H 52M 00S","Microcebus_mittermeieri","Microcebus","mittermieiri","Tsidy","1",0,NA,NA,NA,1053,90,6,NA,"Repos",NA,NA,NA,NA
"681","-14.470458",49.519776,"AmbodivohitraKobahina","Nocturnal",2022-11-04,4,11,2022,"1",1,"18H 16M 00S","19H 38M 00S","18H 59M 00S","Microcebus_mittermeieri","Microcebus","mittermieiri","Tsidy","1",0,NA,NA,NA,NA,90,7,NA,"Deplacement",NA,NA,NA,NA
"682","-14.479844",49.525747,"AmbodivohitraKobahina","Nocturnal",2022-11-04,4,11,2022,"1",1,"18H 16M 00S","19H 38M 00S","19H 17M 00S","Lepilemur_seali","Lepilemur","seali","Fitsidiky","1",0,1,0,1,NA,90,2,NA,"Repos",NA,NA,NA,NA
"683",NA,NA,"AmbodivohitraKobahina","Diurnal",2022-11-05,5,11,2022,"2",2,"7H 24M 00S","8H 20M 00S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","-14.477678",49.529187,"AmbodivohitraKobahina","Nocturnal",2022-11-05,5,11,2022,"3",1,"18H 13M 00S","20H 21M 00S","18H 40M 00S","Lepilemur_seali","Lepilemur","seali","Fitsidiky","1",0,NA,NA,NA,1096,120,13,NA,"Toilettage",NA,NA,NA,NA
"685","-14.477712",49.52923,"AmbodivohitraKobahina","Nocturnal",2022-11-05,5,11,2022,"3",1,"18H 13M 00S","20H 21M 00S","18H 46M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1096,90,10,NA,"Repos",NA,NA,NA,NA
"686","-14.478038",49.529392,"AmbodivohitraKobahina","Nocturnal",2022-11-05,5,11,2022,"3",1,"18H 13M 00S","20H 21M 00S","18H 55M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1093,90,8,NA,"Repos",NA,NA,NA,NA
"687","-14.478107",49.529594,"AmbodivohitraKobahina","Nocturnal",2022-11-05,5,11,2022,"3",1,"18H 13M 00S","20H 21M 00S","19H 02M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1089,0,0,NA,"Repos",NA,NA,NA,NA
"688","-14.478284",49.529965,"AmbodivohitraKobahina","Nocturnal",2022-11-05,5,11,2022,"3",1,"18H 13M 00S","20H 21M 00S","19H 15M 00S","Avahi_laniger","Avahi","laniger","Fotsife","3",1,1,1,1,1084,0,0,NA,"Repos",NA,NA,"Female carried a baby (juvenile)",NA
"689","-14.479042",49.530476,"AmbodivohitraKobahina","Nocturnal",2022-11-05,5,11,2022,"3",1,"18H 13M 00S","20H 21M 00S","19H 31M 00S","Avahi_laniger","Avahi","laniger","Fotsife","1",0,NA,NA,NA,1077,90,5,NA,"Repos",NA,NA,NA,NA
"690","-14.481062",49.53079,"AmbodivohitraKobahina","Nocturnal",2022-11-05,5,11,2022,"3",1,"18H 13M 00S","20H 21M 00S","19H 49M 00S","Microcebus_mittermeieri","Microcebus","mittermieiri","Tsidy","1",0,NA,NA,NA,1099,70,5,NA," Deplacement",NA,NA,NA,NA
